stop_id;stop_name;stop_lat;stop_lon;stop_code;location_type;parent_station;wheelchair_boarding;stop_direction
F03364;Szent Korona utca;47.520603;19.158559;;;;1;-36
F03365;Őrmester utca;47.511995;19.167383;;;;2;140
F03366;Sasvár utca;47.512067;19.167476;;;;2;-40
F03367;Sashalmi tér;47.509591;19.170457;;;;2;-39
F03368;Sashalmi tér;47.509690;19.170165;;;;2;141
F03369;Baross utca;47.524101;19.150359;;;;2;-33
F03370;Baross utca;47.524515;19.149789;;;;2;146
F03371;Szent Korona utcai lakótelep;47.518791;19.153204;;;;1;-34
F03372;Szent Korona utcai lakótelep;47.518179;19.153654;;;;1;146
F03373;Szabadságtelep H;47.535325;19.204853;;;;1;-54
F03374;Mazsola utca;47.535424;19.198027;;;;1;-119
F03375;Rozsos utca;47.533990;19.194119;;;;1;-117
F03376;Muzsika utca;47.532061;19.204538;;;;2;62
F03377;Felsőmalom utca;47.526356;19.201305;;;;2;-58
F03378;Felsőmalom utca;47.525968;19.201941;;;;2;123
F03379;Cinkota H;47.519370;19.217473;;;;1;-122
F03380;Cinkota H;47.518939;19.216914;;;;1;58
F03382;Papír utca;47.510508;19.213050;;;;1;-125
F03383;Papír utca;47.510328;19.212917;;;;1;58
F03384;Farkashalom utca;47.511951;19.216520;;;;1;54
F03385;Farkashalom utca;47.512023;19.216334;;;;1;-126
F03386;Cinke utca;47.517250;19.222881;;;;1;-154
F03387;Cinke utca;47.516745;19.222655;;;;1;26
F03388;Jókai Mór utca (Újszász utca);47.504902;19.194795;;;;1;79
F03389;Jókai Mór utca;47.504984;19.194371;;;;1;-99
F03390;Alsómalom utca;47.524957;19.204501;;;;2;-57
F03391;Alsómalom utca;47.524579;19.205111;;;;2;122
F03392;Jókai Mór utca (Rendőrség);47.510773;19.189515;;;;1;-105
F03393;Jókai Mór utca (Rendőrség);47.510906;19.191015;;;;1;76
F03394;Csinszka utca;47.515626;19.206694;;;;1;-114
F03395;Csinszka utca;47.515347;19.206268;;;;1;66
F03396;Mátyásföld, Imre utca H;47.513449;19.200089;;;;1;66
F03397;Mátyásföld, Imre utca H;47.513745;19.200581;;;;1;-114
F03398;Műkő utca;47.522796;19.223777;;;;1;-133
F03399;Nebántsvirág utca;47.505996;19.211401;;;;2;145
F03400;Petőfi tér;47.506482;19.211007;;;;2;-35
F03401;Zsemlékes út;47.502798;19.214420;;;;2;147
F03402;Zsemlékes út;47.503122;19.214395;;;;1;-33
F03403;EGIS Gyógyszergyár;47.497081;19.224542;;;;1;-57
F03404;EGIS Gyógyszergyár;47.496377;19.225878;;;;2;123
F03405;Cinkotai köztemető;47.530799;19.236539;;;;1;46
F03406;Cinkotai köztemető;47.530593;19.235875;;;;1;-134
F03407;Gida utca;47.514557;19.191994;;;;1;-40
F03408;Gida utca;47.515025;19.191292;;;;1;141
F03409;Árpádföld;47.533231;19.212043;F03409;;CSF03409;2;-55
F03410;Árpádföld;47.532726;19.213064;F03410;;CSF03409;2;126
F03411;Szabadságtelep;47.537862;19.206293;F03411;;CSF03411;2;22
F03412;Szabadságtelep;47.536945;19.206077;F03412;;CSF03411;2;176
F03413;Cinkota;47.519435;19.217338;F03413;;CS044214;2;57
F03414;Cinkota;47.519437;19.217504;F03414;;CS044214;2;-122
F03415;Mátyásföld alsó;47.515986;19.207343;F03415;;CSF03416;2;66
F03416;Mátyásföld alsó;47.515986;19.207568;F03416;;CSF03416;2;-113
F03417;Mátyásföld, Imre utca;47.513783;19.200260;F03417;;CSF03417;2;65
F03418;Mátyásföld, Imre utca;47.513308;19.198904;F03418;;CSF03417;2;-114
F03419;Mátyásföld, repülőtér;47.512063;19.194665;F03419;;CSF03419;2;66
F03420;Mátyásföld, repülőtér;47.511651;19.193443;F03420;;CSF03419;2;-110
F03421;Ilonatelep;47.526929;19.229772;F03421;;CSF03421;2;46
F03422;Ilonatelep;47.526325;19.229033;F03422;;CSF03421;2;-134
F03423;Nagyicce;47.507030;19.167597;F03423;;CSF03423;2;76
F03424;Nagyicce;47.507003;19.167783;F03424;;CSF03423;2;-105
F03425;Sashalom;47.509113;19.179404;F03425;;CSF03425;2;76
F03426;Sashalom;47.508791;19.177890;F03426;;CSF03425;2;-104
F03427;Frangepán utca;47.456343;19.201531;;;;2;-130
F03428;Frangepán utca;47.456019;19.201172;;;;1;50
F03429;Lőrinci út;47.453141;19.220537;;;;1;-51
F03430;Lőrinci út;47.452889;19.220815;;;;1;129
F03431;Bélatelepi út;47.450886;19.224680;;;;1;-53
F03432;Baross utca;47.451072;19.226497;;;;2;42
F03433;Ebergény utca;47.490901;19.302376;;;;1;-80
F03434;Ebergény utca;47.490710;19.303317;;;;1;100
F03435;Pöröly utca;47.491460;19.297270;;;;1;-80
F03436;Pöröly utca;47.491343;19.297362;;;;1;98
F03437;Sági utca;47.473827;19.273136;;;;1;-69
F03438;Sági utca;47.473502;19.273745;;;;1;111
F03439;Czeglédi Mihály utca;47.489453;19.289697;;;;1;-125
F03440;Czeglédi Mihály utca;47.489837;19.290787;;;;2;55
F03441;Rákoscsaba vasútállomás;47.491088;19.281822;;;;1;57
F03442;Rákoscsaba vasútállomás;47.491708;19.281891;;;;1;-41
F03443;Aranykút utca;47.493839;19.278065;;;;1;-51
F03444;Színes utca;47.490650;19.306051;;;;1;86
F03445;Színes utca;47.490669;19.305294;;;;1;-96
F03446;Hősök tere;47.489170;19.259374;;;;1;-170
F03447;Hősök tere;47.490033;19.259736;;;;1;10
F03448;Tura utca;47.489182;19.277089;;;;2;62
F03449;Vidor utca;47.495319;19.240607;;;;2;-22
F03450;Vidor utca;47.494842;19.240698;;;;1;158
F03451;Cinkotai út;47.491456;19.243393;;;;2;-102
F03452;Gyöngytyúk utca;47.491862;19.242479;;;;2;159
F03453;Gyöngytyúk utca;47.490611;19.243377;;;;2;-22
F03454;Rétsár utca;47.485502;19.243318;;;;1;-179
F03455;Rétsár utca;47.485718;19.243545;;;;1;10
F03456;Liszt Ferenc utca;47.487308;19.249429;;;;2;97
F03457;Rákosliget vasútállomás;47.485035;19.258549;;;;1;8
F03458;IV. utca;47.487282;19.259049;;;;1;10
F03459;Rákosliget vasútállomás;47.486500;19.258700;;;;1;-169
F03460;Harsona utca;47.490687;19.270701;;;;2;149
F03461;Rákoscsaba-Újtelep vasútállomás;47.488118;19.273595;;;;2;70
F03462;Bártfai utca;47.492805;19.268439;;;;1;59
F03463;Bártfai utca;47.493235;19.269317;;;;1;-119
F03464;Ároktő út;47.491445;19.264758;;;;1;-120
F03465;Ároktő út;47.491534;19.265209;;;;1;60
F03466;XVII. utca;47.492156;19.259771;;;;1;-80
F03468;XVIII. utca;47.491956;19.260752;;;;1;100
F03469;XVIII. utca;47.492532;19.260383;;;;1;11
F03471;Tarack utca;47.492692;19.251572;;;;2;-102
F03472;Tarack utca;47.492628;19.251838;;;;2;78
F03473;Egészségház;47.478132;19.255934;;;;1;22
F03474;Szárny utca;47.480964;19.265353;;;;2;-109
F03475;Szárny utca;47.480552;19.264476;;;;2;62
F03476;Szabadság sugárút;47.482998;19.274225;;;;2;-115
F03477;Szabadság sugárút;47.482578;19.273226;;;;1;70
F03478;Lemberg utca;47.483566;19.278314;;;;2;154
F03479;Péceli út;47.484007;19.278131;;;;2;-26
F03480;Lemberg utca;47.484249;19.278570;;;;2;63
F03481;Lemberg utca;47.484553;19.279181;;;;2;-113
F03482;Csaba vezér tér;47.486806;19.286317;;;;2;54
F03483;Csaba vezér tér;47.486869;19.286224;;;;1;-126
F03484;Csaba vezér tér;47.486300;19.287337;;;;1;149
F03485;Csaba vezér tér;47.487873;19.287742;;;;1;38
F03486;Lemberg utca;47.480628;19.280849;;;;2;-113
F03487;Csabagyöngye utca;47.480693;19.280239;;;;2;157
F03488;Alsódabas utca;47.483508;19.289563;;;;1;-27
F03489;Alsódabas utca;47.482969;19.289322;;;;1;-111
F03490;Alsódabas utca;47.482733;19.290051;;;;1;152
F03491;Óvónő utca;47.485286;19.281929;;;;2;65
F03492;Óvónő utca;47.485600;19.282567;;;;1;-116
F03493;Regélő utca;47.477458;19.292508;;;;1;163
F03494;Regélő utca;47.477178;19.292758;;;;1;-16
F03495;Nagyszentmiklósi út;47.472074;19.294818;;;;1;172
F03496;Nagyszentmiklósi út;47.471786;19.294975;;;;1;-3
F03498;Kucorgó tér;47.469017;19.294153;;;;2;113
F03499;Kucorgó tér;47.469134;19.294512;;;;1;-65
F03500;Nyomdász utca;47.465497;19.308356;;;;1;-56
F03501;Nyomdász utca;47.465099;19.309083;;;;1;120
F03502;Pesti út;47.464147;19.312607;;;;1;-8
F03503;Sáránd utca;47.464039;19.312513;;;;1;172
F03504;Rákoskert sugárút;47.461105;19.313480;;;;1;168
F03505;Sáránd utca;47.461284;19.313561;;;;1;-12
F03506;Schell Gyuláné tér;47.459624;19.299760;;;;1;-97
F03507;Schell Gyuláné tér;47.459614;19.300555;;;;1;83
F03508;Vecsey Ferenc utca;47.470547;19.289664;;;;1;-65
F03509;Vecsey Ferenc utca;47.470502;19.289425;;;;1;115
F03510;Tápióbicske utca;47.472360;19.278304;;;;1;-64
F03511;Tápióbicske utca;47.471981;19.279098;;;;1;111
F03512;Oroszvár utca;47.474461;19.270897;;;;1;-68
F03513;Oroszvár utca;47.474508;19.270141;;;;1;114
F03514;Mezőtárkány utca;47.477037;19.264182;;;;1;-61
F03515;Mezőtárkány utca;47.477192;19.263453;;;;1;119
F03516;Széchenyi utca;47.473459;19.253634;;;;1;-155
F03517;Széchenyi utca;47.473818;19.254020;;;;1;25
F03518;Ferihegyi út;47.467379;19.248464;;;;1;101
F03519;Szabadság utca;47.467515;19.247948;;;;1;-79
F03520;Kerülő utca;47.463664;19.247058;;;;2;10
F03521;Rákoshegy, Ferihegyi út;47.460535;19.246303;;;;2;9
F03522;Baross utca;47.462996;19.239562;;;;1;123
F03523;Melczer utca;47.462925;19.238991;;;;1;-146
F03524;Melczer utca;47.463329;19.239536;;;;1;34
F03525;Rákoshegy vasútállomás;47.467540;19.243703;;;;1;33
F03526;Rákoshegy vasútállomás;47.468017;19.243665;;;;1;103
F03528;Rákoshegy vasútállomás;47.468302;19.245138;;;;1;102
F03529;Lőrinci út (Szabadság utca);47.469986;19.237304;;;;2;-64
F03530;Lőrinci út (Szabadság utca);47.469527;19.238405;;;;1;112
F03531;Lőrinci út;47.469467;19.237012;;;;1;122
F03532;Lőrinci út;47.469683;19.236813;;;;1;-55
F03533;Bánya part;47.471046;19.239047;;;;1;-142
F03534;Bánya part;47.471574;19.239725;;;;2;36
F03535;Bulyovszky utca;47.473864;19.241802;;;;2;-149
F03536;Bulyovszky utca;47.474125;19.242228;;;;2;39
F03537;Árpád fejedelem utca;47.476846;19.244745;;;;2;-147
F03538;Árpád fejedelem utca;47.476055;19.244172;;;;2;32
F03541;Bakancsos utca;47.482272;19.243864;;;;1;-74
F03542;Bakancsos utca;47.482201;19.243200;;;;1;105
F03543;Rákoskeresztúr, Kis utcai lakótelep;47.482087;19.241621;;;;1;-74
F03544;Kis utca;47.483315;19.238918;;;;1;-65
F03545;Kis utca;47.483226;19.238334;;;;1;97
F03546;Borsó utca;47.484232;19.233694;;;;1;-76
F03547;Borsó utca;47.483971;19.233839;;;;1;95
F03549;509. utca;47.484810;19.225800;;;;2;102
F03550;Pesti út;47.483931;19.230747;;;;1;28
F03551;501. utca;47.482212;19.219238;;;;1;-92
F03552;Akadémiaújtelep, 525. tér;47.480709;19.219830;;;;1;88
F03553;513. utca;47.480427;19.227923;;;;1;-58
F03554;Uszoda;47.479302;19.233982;;;;1;108
F03556;Szürkebegy utca;47.475445;19.238930;;;;1;-165
F03557;Rákoskeresztúr, Aranylúd utca;47.471763;19.235335;;;;1;-57
F03558;Barátka utca;47.473344;19.230883;;;;1;-63
F03559;Vadkacsa utca;47.477055;19.227527;;;;1;-2
F03561;Melczer utca;47.465476;19.234145;;;;2;125
F03562;Bocskai István utca;47.456181;19.232336;;;;1;-145
F03563;Bocskai István utca;47.456728;19.233014;;;;1;35
F03564;Orgoványi utca;47.452885;19.229036;;;;1;-171
F03565;Orgoványi utca;47.453433;19.229595;;;;1;35
F03566;Óvónő utca;47.481629;19.284317;;;;2;-113
F03567;Óvónő utca;47.481789;19.285220;;;;2;69
F03568;Nyomdok utca;47.466726;19.305470;;;;1;-59
F03569;Nyomdok utca;47.466573;19.305562;;;;1;121
F03570;Erzsébet körút;47.460256;19.306991;;;;1;-100
F03571;Erzsébet körút;47.460131;19.306526;;;;1;80
F03572;Ároktő út;47.495779;19.260729;;;;2;-137
F03573;Ananász utca;47.495993;19.261234;;;;2;48
F03574;Olcsva utca;47.468084;19.301630;;;;1;-65
F03575;Olcsva utca;47.467749;19.302358;;;;1;116
F03576;Bártfai utca;47.497256;19.264093;;;;2;60
F03577;Bártfai utca;47.497472;19.264359;;;;2;-120
F03578;Rákoscsaba-Újtelep, Naplás út;47.498956;19.269208;;;;1;126
F03579;Almásháza utca;47.498784;19.269831;;;;1;-48
F03580;Diadal utca;47.495861;19.274398;;;;1;134
F03581;Jászágó utca;47.496591;19.273432;;;;1;-48
F03582;Gőzös utca;47.494594;19.287082;;;;2;-2
F03583;Gőzös utca;47.494711;19.286936;;;;2;178
F03584;Rákoscsaba-Újtelep, Tóalmás utca;47.499416;19.286626;;;;2;167
F03585;Rózsaszál utca;47.463578;19.297577;;;;1;-18
F03586;Rózsaszál utca;47.463902;19.297339;;;;1;165
F03587;Bulyovszky utca;47.471258;19.251994;;;;1;-154
F03588;Bulyovszky utca;47.470836;19.251820;;;;1;28
F03589;Ady Endre utca;47.465717;19.241760;;;;1;-145
F03590;Ady Endre utca;47.466193;19.242372;;;;1;35
F03591;Vörösmarty utca;47.461721;19.237939;;;;1;33
F03592;Vörösmarty utca;47.461371;19.237460;;;;1;-146
F03593;Szent kereszt tér;47.480668;19.250836;;;;1;108
F03594;Szent kereszt tér;47.481165;19.249511;;;;1;-71
F03595;Újlak utca, lakótelep;47.482101;19.233395;;;;1;-162
F03596;Rákóczi Ferenc utca;47.458884;19.235011;;;;1;-149
F03597;Rákóczi Ferenc utca;47.459261;19.235516;;;;1;35
F03598;Kis Károshíd utca;47.497301;19.286922;;;;2;-2
F03599;Harsona utca;47.497059;19.286801;;;;2;178
F03600;Homokiszőlők;47.456108;19.215070;;;;1;-52
F03601;Homokiszőlők;47.455603;19.215824;;;;1;129
F03602;Császárfa utca;47.474451;19.293807;;;;1;165
F03603;Császárfa utca;47.474171;19.294045;;;;1;-16
F03604;Rákosliget vasútállomás;47.486313;19.258103;;;;1;98
F03605;Városközpont (Ferihegyi út);47.480073;19.256804;;;;1;-160
F03610;Városközpont (Ferihegyi út);47.479911;19.256936;;;;1;24
F03620;Szent Lőrinc-telep;47.433395;19.174344;;;;1;-162
F03621;Szent Lőrinc-telep;47.433089;19.174369;;;;1;30
F03622;Ipacsfa utca;47.429485;19.167661;;;;2;-126
F03623;Ipacsfa utca;47.430145;19.169047;;;;1;-126
F03624;Ipacsfa utca;47.429920;19.168981;;;;1;51
F03625;Besence utca;47.428152;19.164921;;;;1;-125
F03626;Besence utca;47.428089;19.165106;;;;1;55
F03627;Ipacsfa utca (Közdűlő út);47.425656;19.173485;;;;2;46
F03628;Közdűlő út;47.423600;19.169835;;;;2;139
F03629;Szentlőrinci út (gyorsétterem);47.424552;19.158777;;;;1;42
F03631;Szentlőrinci út;47.425254;19.158248;;;;1;-37
F03632;Szentlőrinci út;47.425416;19.157758;;;;1;142
F03633;Varjú utca;47.433750;19.182943;;;;2;15
F03634;Varjú utca;47.434083;19.182904;;;;2;-171
F03635;Obszervatórium;47.430206;19.182735;;;;2;-29
F03636;Obszervatórium;47.429918;19.182827;;;;2;151
F03637;Gilice tér;47.432034;19.184812;;;;1;-104
F03638;Gilice tér;47.432101;19.185643;;;;2;77
F03639;Dalmady Győző utca;47.433488;19.194506;;;;2;-101
F03640;Dalmady Győző utca;47.433381;19.194267;;;;1;79
F03641;Péterhalmi út;47.423128;19.189609;;;;2;138
F03642;Péterhalmi út;47.423353;19.189477;;;;2;-41
F03643;Kettős-Körös utca;47.418773;19.182732;;;;2;-40
F03644;Kettős-Körös utca;47.419583;19.182840;;;;2;-123
F03645;Szálfa utca;47.415402;19.186532;;;;2;151
F03646;Szálfa utca;47.415131;19.186915;;;;2;-30
F03647;Vezér utca;47.411011;19.190160;;;;2;152
F03648;Vezér utca;47.410723;19.190543;;;;2;-28
F03649;Kisfaludy utca (Nemes utca);47.408894;19.192950;;;;2;-45
F03650;Kisfaludy utca;47.408991;19.193891;;;;2;-135
F03651;Kisfaludy utca;47.409027;19.194103;;;;2;45
F03652;Kisfaludy utca;47.408170;19.193681;;;;1;138
F03653;Damjanich utca;47.411541;19.198019;;;;2;45
F03654;Damjanich utca;47.411182;19.197263;;;;2;-131
F03655;Szigeti Kálmán utca;47.405035;19.198018;;;;1;-42
F03656;Szigeti Kálmán utca;47.404215;19.198943;;;;1;138
F03657;Ár utca;47.396871;19.195292;;;;1;139
F03658;Paula utca;47.396601;19.195822;;;;1;-42
F03659;Pestszentimre, Ültetvény utca;47.396787;19.175078;;;;2;-133
F03661;Vásáros tér;47.410317;19.184076;;;;2;139
F03662;Törvény utca;47.408881;19.180932;;;;2;46
F03663;Ady Endre utca;47.405855;19.189024;;;;1;-134
F03664;Ady Endre utca;47.406313;19.189953;;;;1;45
F03665;Pestszentimre vasútállomás (Vasút utca);47.404504;19.185823;;;;2;-39
F03668;Pestszentimre vasútállomás (Bocskai u.);47.403182;19.185687;;;;2;
F03672;Pestszentimre vasútállomás (Dózsa Gy.u.);47.403503;19.185428;;;;1;-131
F03674;Pestszentimre felső vasútállomás;47.413951;19.172628;;;;2;-45
F03675;Pestszentimre felső vasútállomás;47.413069;19.173792;;;;1;135
F03676;Lajos utca;47.399113;19.178607;;;;1;-134
F03677;Lajos utca;47.398951;19.178541;;;;1;46
F03678;Besence utca 9.;47.424762;19.168367;;;;2;140
F03679;Közdűlő út;47.420175;19.164532;;;;2;139
F03680;Közdűlő út;47.419841;19.165194;;;;2;-40
F03681;Kamiontelep;47.421742;19.162402;;;;1;138
F03682;Kamiontelep;47.422291;19.162006;;;;1;-39
F03683;Wlassics Gyula utca;47.437446;19.183973;;;;2;11
F03684;Wlassics Gyula utca;47.438151;19.183979;;;;2;-171
F03685;Dobozi utca;47.435611;19.183464;;;;2;12
F03686;Dobozi utca;47.435953;19.183412;;;;2;-169
F03687;Törvény utca;47.413163;19.188416;;;;2;151
F03688;Törvény utca;47.413772;19.188025;;;;2;-30
F03689;Iparvasút;47.436341;19.197042;;;;2;-63
F03690;Iparvasút;47.436417;19.196966;;;;2;-64
F03691;Iparvasút;47.436522;19.196233;;;;2;116
F03692;Iparvasút;47.436689;19.195933;;;;2;117
F03693;Csévéző utca;47.452922;19.196787;;;;2;-65
F03694;Gyömrői út;47.453471;19.196470;;;;1;-129
F03695;Csévéző utca;47.453570;19.196908;;;;1;49
F03696;Csévéző utca;47.452779;19.196230;;;;1;114
F03697;Fedezék utca;47.452025;19.194795;;;;1;-155
F03698;Fedezék utca;47.452160;19.195140;;;;1;20
F03699;Pestszentlőrinc, Fedezék utca;47.452177;19.195339;;;;1;-79
F03700;Lőrinci temető;47.447406;19.191614;;;;1;-155
F03701;Lőrinci temető;47.447215;19.190999;;;;2;110
F03702;Lőrinci temető;47.446552;19.191346;;;;1;12
F03703;Gárdonyi Géza utca;47.443488;19.189071;;;;2;-155
F03704;Gárdonyi Géza utca;47.443151;19.188960;;;;2;26
F03705;Regény utca;47.443505;19.186521;;;;2;-155
F03706;Regény utca;47.444119;19.187428;;;;1;47
F03707;Thököly út;47.443050;19.178755;;;;1;-57
F03708;Thököly út;47.442726;19.179510;;;;2;122
F03709;Thököly út;47.442776;19.179174;;;;2;123
F03710;Thököly út;47.442590;19.180066;;;;2;-58
F03711;Pestszentlőrinc, Szarvas csárda tér;47.441585;19.186070;;;;2;105
F03713;Szarvas csárda tér;47.440218;19.185416;;;;2;-61
F03714;Szarvas csárda tér;47.439483;19.187452;;;;2;116
F03715;Szarvas csárda tér;47.440405;19.186849;;;;2;29
F03718;Szarvas csárda tér;47.440299;19.185430;;;;2;-62
F03719;Szarvas csárda tér;47.439975;19.186158;;;;2;116
F03720;Szarvas csárda tér;47.441016;19.184804;;;;2;-168
F03721;Szarvas csárda tér;47.441136;19.185048;;;;1;8
F03722;Iker utca;47.435883;19.169193;;;;1;-146
F03723;Iker utca;47.435497;19.168953;;;;1;34
F03724;Kapocs utca;47.402134;19.201692;;;;1;137
F03725;Kapocs utca;47.401647;19.202512;;;;1;-41
F03726;Kolozsvár utca (temető);47.438126;19.157108;;;;1;-151
F03727;Kolozsvár utca (temető);47.438548;19.157692;;;;1;41
F03728;Csapó utca;47.441253;19.160442;;;;1;131
F03729;Csapó utca;47.440907;19.160673;;;;1;45
F03730;Bozsik Stadion;47.444567;19.155185;;;;2;-142
F03731;Bozsik Stadion;47.444145;19.155344;;;;2;-56
F03732;Kispest vasútállomás;47.447568;19.158533;;;;1;-143
F03733;Kispest vasútállomás;47.447182;19.158240;;;;1;37
F03734;Lajosmizsei sorompó;47.450561;19.161323;;;;2;-58
F03735;Lajosmizsei sorompó;47.451499;19.158673;;;;1;122
F03737;Lajosmizsei sorompó;47.450994;19.160104;;;;2;122
F03738;Tinódi utca;47.449287;19.163953;;;;2;122
F03739;Tinódi utca;47.449542;19.163509;;;;2;122
F03740;Tinódi utca;47.449728;19.163145;;;;2;-59
F03741;Tinódi utca;47.449840;19.163032;;;;2;-56
F03742;Hőerőmű;47.456437;19.164314;;;;2;-56
F03743;Hőerőmű;47.455951;19.165135;;;;2;123
F03744;Csillag utca;47.457252;19.162200;;;;1;122
F03745;Csillag utca;47.457666;19.161405;;;;1;-54
F03746;Felsőcsatári köz;47.456346;19.176600;;;;1;-65
F03747;Felsőcsatári köz;47.456211;19.176745;;;;1;115
F03748;Lakatos úti lakótelep;47.452082;19.174343;;;;2;122
F03749;Lakatos úti lakótelep;47.452271;19.174197;;;;2;-58
F03750;Üllői út;47.447251;19.170240;;;;1;-158
F03751;Lakatos út;47.448087;19.170958;;;;1;23
F03752;Margó Tivadar utca;47.448150;19.166842;;;;2;-59
F03753;Margó Tivadar utca;47.446692;19.168045;;;;2;159
F03754;Margó Tivadar utca;47.447267;19.168683;;;;2;122
F03755;Margó Tivadar utca;47.447910;19.167324;;;;2;123
F03756;Margó Tivadar utca;47.447883;19.167603;;;;2;-58
F03757;Dembinszky utca;47.443548;19.163424;;;;2;32
F03758;Havanna utca;47.444352;19.169352;;;;2;160
F03759;Vörösmarty Mihály utca;47.439680;19.164184;;;;2;-105
F03760;Kondor Béla sétány;47.439151;19.166642;;;;1;-59
F03761;Barta Lajos utca;47.437898;19.169516;;;;1;-57
F03762;Margó Tivadar utca;47.439397;19.172343;;;;1;-145
F03763;Baross utca;47.439793;19.171774;;;;2;160
F03764;Margó Tivadar utca;47.437752;19.171080;;;;1;33
F03765;Fiatalság utca;47.436554;19.172654;;;;1;-58
F03766;Kinizsi Pál utca;47.436733;19.173503;;;;1;160
F03767;Kossuth Lajos utca;47.442919;19.175758;;;;1;29
F03768;Baross utca;47.444502;19.175311;;;;2;122
F03769;Baross utca;47.443278;19.175945;;;;1;-149
F03770;Baross utca;47.444075;19.176167;;;;2;122
F03771;Baross utca;47.444475;19.175603;;;;2;-58
F03772;Baross utca;47.444349;19.175696;;;;1;-58
F03774;Mikszáth Kálmán utca;47.450802;19.177337;;;;2;123
F03776;Pestszentlőrinc vasútállomás;47.454821;19.181529;;;;1;-81
F03778;Kalász utca;47.392889;19.200712;;;;1;-42
F03779;Kalász utca;47.393096;19.200262;;;;1;138
F03780;Repülőtéri Rendőr Igazgatóság;47.422865;19.240636;;;;2;-38
F03781;Repülőtéri Rendőr Igazgatóság;47.423280;19.239961;;;;2;142
F03782;Repülőtér, D porta;47.426551;19.236500;;;;2;-37
F03783;Repülőtér, D porta;47.425956;19.236962;;;;2;143
F03784;Duna utca;47.433457;19.220683;F03784;;CS050182;2;-157
F03785;Duna utca;47.433034;19.220562;F03785;;CSF03785;2;20
F03786;Tövishát utca;47.427276;19.172852;;;;2;53
F03787;Pestszentlőrinc, Béke tér;47.428881;19.218932;;;;2;-61
F03788;Pestszentlőrinc, Béke tér;47.429509;19.218371;F03788;;CSF03788;2;27
F03789;Pestszentlőrinc, Béke tér;47.429655;19.218298;F03789;;CS050183;2;-153
F03790;Pestszentlőrinc, Béke tér;47.428755;19.218998;;;;2;117
F03791;Pestszentlőrinc, Béke tér;47.429346;19.217836;;;;2;
F03792;Béke tér;47.429297;19.217488;;;;1;122
F03793;Gyergyó utca;47.426108;19.226253;;;;2;-59
F03794;Gyergyó utca;47.426253;19.225617;;;;2;121
F03795;Ganztelep, Mednyánszky utca;47.423864;19.234635;;;;1;23
F03796;Kupeczky János utca;47.424816;19.230198;;;;1;-66
F03797;Kupeczky János utca;47.424554;19.230728;;;;1;114
F03798;Kétújfalu utca;47.419019;19.208536;;;;2;-149
F03799;Alacskai út;47.416971;19.206595;;;;2;49
F03800;Pestszentimre, Benjámin utca;47.399054;19.205588;;;;2;52
F03801;Honvéd utca;47.434488;19.200580;;;;2;-104
F03802;Üllői út;47.435273;19.202182;;;;2;30
F03803;Honvéd utca;47.434801;19.201495;;;;2;117
F03804;Honvéd utca;47.434346;19.202617;;;;2;117
F03805;Honvéd utca;47.434747;19.201893;;;;2;-63
F03806;Honvéd utca;47.435036;19.200806;;;;2;-62
F03807;Szent László utca;47.441814;19.207651;;;;2;30
F03808;Szemeretelep vasútállomás;47.443151;19.212205;;;;2;121
F03809;Szent László utca;47.439856;19.211861;;;;2;-157
F03810;Ferihegy vasútállomás;47.436741;19.222565;;;;2;-160
F03814;Billentyű utca;47.447556;19.207644;;;;1;-49
F03816;Gyékény tér;47.430909;19.196271;;;;2;118
F03817;Gyékény tér;47.430972;19.196364;;;;2;-62
F03818;Bethlen Gábor utca;47.410871;19.176728;;;;1;138
F03819;Bethlen Gábor utca;47.410510;19.177377;;;;1;-42
F03820;Szélső utca;47.401169;19.181805;;;;1;-134
F03821;Szélső utca;47.400855;19.181473;;;;1;47
F03822;Madarász utca;47.437835;19.192781;;;;2;-63
F03823;Madarász utca;47.437646;19.193085;;;;2;116
F03824;Madarász utca;47.437840;19.192591;;;;2;-63
F03825;Madarász utca;47.437813;19.192353;;;;2;117
F03826;Csaba utca;47.454576;19.190135;;;;1;-70
F03827;Thököly út;47.448651;19.185752;;;;2;-70
F03828;Thököly út;47.448561;19.185592;;;;2;110
F03829;Kosztolányi Dezső utca;47.449086;19.192957;;;;2;25
F03830;Kosztolányi Dezső utca;47.449554;19.193118;;;;2;-155
F03831;Csörötnek utca;47.449718;19.181219;;;;2;112
F03832;Csörötnek utca;47.449600;19.182041;;;;2;-69
F03833;Kemény Zsigmond utca;47.445783;19.172318;;;;2;122
F03834;Kemény Zsigmond utca;47.446067;19.171902;;;;2;-58
F03835;Kemény Zsigmond utca;47.445377;19.173006;;;;1;120
F03836;Kemény Zsigmond utca;47.446053;19.171669;;;;1;-59
F03837;Kispesti temető;47.442946;19.157555;;;;1;132
F03838;Kispesti temető;47.442685;19.158085;;;;1;-49
F03839;Lakatos úti lakótelep;47.451206;19.172835;;;;1;24
F03840;Lakatos úti lakótelep;47.451682;19.172968;;;;1;-157
F03841;Tinódi utca;47.454673;19.168254;;;;1;-61
F03842;Tinódi utca;47.453832;19.170156;;;;2;123
F03843;Vajk utca;47.455751;19.185403;;;;1;-71
F03845;Pestszentlőrinc vasútállomás (átjáró);47.456339;19.182938;;;;1;-70
F03846;Beszterce utca;47.425784;19.214720;;;;2;-148
F03847;Beszterce utca;47.425316;19.214440;;;;2;31
